% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=5, Wed Sep  8 14:19:09 2021
6 48 -0.21632957759860758 -0.06129009453895566 0.045557435780008836 0.0932962055634651 0.8610627443514175 0.9566402633205945 1.0019759388359 1.0328485552672115 1.1281305051988708
7 56 -0.1440412234764361 -0.09091581166170674 0.005207171669293184 0.06870565866838368 0.8610627443514175 0.9566402633205945 1.0019759388359 1.0328485552672115 1.1281305051988708
8 64 -0.13735768284285366 -0.05368356777492015 0.0230669338855369 0.1520192267294322 0.8610627443514175 0.9566402633205945 1.0019759388359 1.0328485552672115 1.1281305051988708
9 72 -0.1172227090152365 -0.04499981677915003 0.013322978677462766 0.09918283908591263 0.8610627443514175 0.9566402633205945 1.0019759388359 1.0328485552672115 1.1281305051988708
10 80 -0.11902180843419644 -0.10845364697034252 0.08286313968815233 0.13304117682648223 0.8610627443514175 0.9566402633205945 1.0019759388359 1.0328485552672115 1.1281305051988708
11 88 -0.17601007973494362 -0.13153173151364236 0.15234270997322114 0.1972922134128749 0.7987482681024546 0.9188133926685564 0.9965210349531178 1.0482123964467265 1.1941439412765973
12 96 -0.19786508511312847 -0.15930605919343038 0.22716507006273629 0.23699822841324328 0.7987482681024546 0.9188133926685564 0.9965210349531178 1.0482123964467265 1.1941439412765973
13 104 -0.24648931686666917 -0.1917243675352428 0.14915855110989107 0.25908631217126776 0.7987482681024546 0.9188133926685564 0.9965210349531178 1.0482123964467265 1.1941439412765973
14 112 -0.29343496494392823 -0.19098410968017643 0.15852104666795838 0.1811191853079537 0.7987482681024546 0.9188133926685564 0.9965210349531178 1.0482123964467265 1.1941439412765973
15 120 -0.3276642699026654 -0.19847932428755177 0.1101994581947379 0.13617415618541437 0.7987482681024546 0.9188133926685564 0.9965210349531178 1.0482123964467265 1.1941439412765973
16 128 -0.2590337257172539 -0.18910370280672278 0.003622755789931689 0.21757340270364542 0.8073013899762187 0.8964005424358128 0.9443486925392699 1.042710744501221 1.251275502622955
17 136 -0.2065777408834447 -0.18144761000414866 -0.0004243779188501375 0.25750840442002365 0.8073013899762187 0.8964005424358128 0.9443486925392699 1.042710744501221 1.251275502622955
18 144 -0.23290968540561408 -0.1911707023248338 0.016269286947612323 0.19162209771591787 0.8073013899762187 0.8964005424358128 0.9443486925392699 1.042710744501221 1.251275502622955
