% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=5, Wed Sep  8 14:19:09 2021
6 48 -0.08800810346358039 -0.043702208608436634 0.050637366659813166 0.21564009056484684 0.8631285875636789 0.9584812530211579 0.9932235927322566 1.0339962639641553 1.1316719267904092
7 56 -0.08800810346358039 -0.043702208608436634 0.050637366659813166 0.21564009056484684 0.8631285875636789 0.9584812530211579 0.9932235927322566 1.0339962639641553 1.1316719267904092
8 64 -0.08800810346358039 -0.043702208608436634 0.050637366659813166 0.21564009056484684 0.8631285875636789 0.9584812530211579 0.9932235927322566 1.0339962639641553 1.1316719267904092
9 72 -0.08800810346358039 -0.043702208608436634 0.050637366659813166 0.21564009056484684 0.8631285875636789 0.9584812530211579 0.9932235927322566 1.0339962639641553 1.1316719267904092
10 80 -0.08800810346358039 -0.043702208608436634 0.050637366659813166 0.21564009056484684 0.8631285875636789 0.9584812530211579 0.9932235927322566 1.0339962639641553 1.1316719267904092
11 88 -0.2052923966173238 -0.1508498255912462 0.0979996068601289 0.1625532329785082 0.805703947856681 0.9196030215623323 0.9731221275982687 1.0536256675941982 1.2033610050632708
12 96 -0.2052923966173238 -0.1508498255912462 0.0979996068601289 0.1625532329785082 0.805703947856681 0.9196030215623323 0.9731221275982687 1.0536256675941982 1.2033610050632708
13 104 -0.2052923966173238 -0.1508498255912462 0.0979996068601289 0.1625532329785082 0.805703947856681 0.9196030215623323 0.9731221275982687 1.0536256675941982 1.2033610050632708
14 112 -0.2052923966173238 -0.1508498255912462 0.0979996068601289 0.1625532329785082 0.805703947856681 0.9196030215623323 0.9731221275982687 1.0536256675941982 1.2033610050632708
15 120 -0.2052923966173238 -0.1508498255912462 0.0979996068601289 0.1625532329785082 0.805703947856681 0.9196030215623323 0.9731221275982687 1.0536256675941982 1.2033610050632708
16 128 -0.1679057484185646 0.017434177109822258 0.15054288922634196 0.23040395621476567 0.758054603491586 0.92559802412932 1.0299517744925109 1.06719212514774 1.1700093273540562
17 136 -0.1679057484185646 0.017434177109822258 0.15054288922634196 0.23040395621476567 0.758054603491586 0.92559802412932 1.0299517744925109 1.06719212514774 1.1700093273540562
18 144 -0.1679057484185646 0.017434177109822258 0.15054288922634196 0.23040395621476567 0.758054603491586 0.92559802412932 1.0299517744925109 1.06719212514774 1.1700093273540562
19 152 -0.1679057484185646 0.017434177109822258 0.15054288922634196 0.23040395621476567 0.758054603491586 0.92559802412932 1.0299517744925109 1.06719212514774 1.1700093273540562
20 160 -0.1679057484185646 0.017434177109822258 0.15054288922634196 0.23040395621476567 0.758054603491586 0.92559802412932 1.0299517744925109 1.06719212514774 1.1700093273540562
21 168 -0.18539371230197976 -0.11916665866973584 0.22397501703765335 0.2534090699642118 0.7042293332367142 0.903373945942065 0.9826742909285632 1.1246957105629733 1.2072229937303753
22 176 -0.18539371230197976 -0.11916665866973584 0.22397501703765335 0.2534090699642118 0.7042293332367142 0.903373945942065 0.9826742909285632 1.1246957105629733 1.2072229937303753
23 184 -0.18539371230197976 -0.11916665866973584 0.22397501703765335 0.2534090699642118 0.7042293332367142 0.903373945942065 0.9826742909285632 1.1246957105629733 1.2072229937303753
24 192 -0.18539371230197976 -0.11916665866973584 0.22397501703765335 0.2534090699642118 0.7042293332367142 0.903373945942065 0.9826742909285632 1.1246957105629733 1.2072229937303753
25 200 -0.18539371230197976 -0.11916665866973584 0.22397501703765335 0.2534090699642118 0.7042293332367142 0.903373945942065 0.9826742909285632 1.1246957105629733 1.2072229937303753
26 208 -0.2740981733605666 -0.17256351082737648 0.11713789749959118 0.23386305846851202 0.7651317019415741 0.9008703106320313 0.9224651971804899 1.1328906062264432 1.2118675655451703
27 216 -0.2740981733605666 -0.17256351082737648 0.11713789749959118 0.23386305846851202 0.7651317019415741 0.9008703106320313 0.9224651971804899 1.1328906062264432 1.2118675655451703
28 224 -0.2740981733605666 -0.17256351082737648 0.11713789749959118 0.23386305846851202 0.7651317019415741 0.9008703106320313 0.9224651971804899 1.1328906062264432 1.2118675655451703
29 232 -0.2740981733605666 -0.17256351082737648 0.11713789749959118 0.23386305846851202 0.7651317019415741 0.9008703106320313 0.9224651971804899 1.1328906062264432 1.2118675655451703
30 240 -0.2740981733605666 -0.17256351082737648 0.11713789749959118 0.23386305846851202 0.7651317019415741 0.9008703106320313 0.9224651971804899 1.1328906062264432 1.2118675655451703
31 248 -0.25826407072533886 -0.15653679324152137 0.002043457211696481 0.30335039892268884 0.7678060355046051 0.856396399535385 0.9757277769076014 1.0920091497474258 1.237954127156731
32 256 -0.25826407072533886 -0.15653679324152137 0.002043457211696481 0.30335039892268884 0.7678060355046051 0.856396399535385 0.9757277769076014 1.0920091497474258 1.237954127156731
33 264 -0.25826407072533886 -0.15653679324152137 0.002043457211696481 0.30335039892268884 0.7678060355046051 0.856396399535385 0.9757277769076014 1.0920091497474258 1.237954127156731
